"","time (hours)","N1 matric potential (hPa)","N1 theta (m³/m³)","N1 flux (cm/h)","N2 matric potential (hPa)","N2 theta (m³/m³)","N2 flux (cm/h)","N3 matric potential (hPa)","N3 theta (m³/m³)","N3 flux (cm/h)"
"1387",555.0552,-98.89,0.4075,-0.000341,-71.85,0.3275,-0.00576,-37.78,0.3744,-0.00988
"1388",555.0958,-98.89,0.4075,-0.000449,-71.87,0.3275,-0.00575,-37.78,0.3744,-0.00985
"1389",555.1485,-98.87,0.4075,-0.000745,-71.88,0.3275,-0.00574,-37.78,0.3744,-0.00981
"1390",555.217,-98.8,0.4075,-0.00142,-71.9,0.3275,-0.00572,-37.78,0.3744,-0.00975
"1391",555.304,-98.64,0.4076,-0.0027,-71.93,0.3275,-0.0057,-37.77,0.3744,-0.00968
"1392",555.42,-98.28,0.4078,-0.00492,-71.96,0.3275,-0.00567,-37.77,0.3744,-0.00956
"1393",555.565,-97.62,0.4081,-0.00808,-72,0.3274,-0.00564,-37.76,0.3744,-0.00941
"1394",555.7825,-96.33,0.4087,-0.0129,-72.06,0.3274,-0.0056,-37.75,0.3744,-0.00918
"1395",556,-94.91,0.4095,-0.0175,-72.12,0.3274,-0.00556,-37.74,0.3744,-0.00896
"1396",556.25,-93.06,0.4105,-0.0231,-72.19,0.3273,-0.00552,-37.72,0.3745,-0.00872
"1397",556.625,-90,0.4122,-0.0308,-72.27,0.3273,-0.00553,-37.7,0.3745,-0.0084
"1398",557,-86.89,0.414,-0.0376,-72.34,0.3272,-0.0056,-37.67,0.3745,-0.00812
"1399",557.5,-82.49,0.4164,-0.0469,-72.39,0.3272,-0.00587,-37.65,0.3746,-0.00781
"1400",558,-78.22,0.4188,-0.0549,-72.38,0.3272,-0.00636,-37.62,0.3746,-0.00755
"1401",558.5,-73.38,0.4216,-0.066,-72.29,0.3272,-0.0071,-37.59,0.3746,-0.00726
"1402",559,-68.8,0.4244,-0.0763,-72.12,0.3274,-0.00814,-37.56,0.3747,-0.00699
"1403",560,-59.39,0.43,-0.0977,-71.28,0.3279,-0.0116,-37.49,0.3748,-0.00649
"1404",560.024,-59.2,0.4302,-0.0984,-71.31,0.3279,-0.0116,-37.49,0.3748,-0.00648
"1405",560.0552,-58.93,0.4303,-0.0986,-71.27,0.3279,-0.0117,-37.49,0.3748,-0.00647
"1406",560.0958,-58.62,0.4305,-0.0984,-71.25,0.328,-0.0119,-37.49,0.3748,-0.00644
"1407",560.1485,-58.29,0.4307,-0.0971,-71.2,0.328,-0.0121,-37.48,0.3748,-0.00642
"1408",560.217,-57.99,0.4309,-0.0946,-71.14,0.328,-0.0123,-37.48,0.3748,-0.00638
"1409",560.304,-57.74,0.4311,-0.091,-71.05,0.3281,-0.0127,-37.47,0.3748,-0.00634
"1410",560.42,-57.58,0.4312,-0.0865,-70.94,0.3282,-0.0132,-37.46,0.3748,-0.00629
"1411",560.565,-57.51,0.4312,-0.0817,-70.77,0.3283,-0.0138,-37.45,0.3748,-0.00622
"1412",560.7825,-57.54,0.4312,-0.0764,-70.5,0.3285,-0.0149,-37.43,0.3748,-0.00614
"1413",561,-57.6,0.4312,-0.0723,-70.21,0.3287,-0.016,-37.41,0.3749,-0.00607
"1414",561.024,-57.61,0.4312,-0.0717,-70.18,0.3287,-0.0162,-37.41,0.3749,-0.00606
"1415",561.0552,-57.63,0.4312,-0.0711,-70.13,0.3287,-0.0163,-37.41,0.3749,-0.00605
"1416",561.0958,-57.66,0.4311,-0.07,-70.07,0.3288,-0.0165,-37.41,0.3749,-0.00604
"1417",561.1485,-57.72,0.4311,-0.0685,-70,0.3288,-0.0168,-37.4,0.3749,-0.00603
"1418",561.217,-57.84,0.431,-0.0664,-69.89,0.3289,-0.0172,-37.39,0.3749,-0.00601
"1419",561.304,-58.04,0.4309,-0.0636,-69.76,0.329,-0.0177,-37.39,0.3749,-0.00599
"1420",561.42,-58.35,0.4307,-0.0603,-69.58,0.3291,-0.0183,-37.38,0.3749,-0.00597
"1421",561.565,-58.77,0.4304,-0.0566,-69.34,0.3293,-0.0191,-37.36,0.3749,-0.00595
"1422",561.7825,-59.41,0.43,-0.0523,-68.97,0.3296,-0.0202,-37.34,0.375,-0.00594
"1423",562,-60.03,0.4296,-0.0487,-68.59,0.3298,-0.0213,-37.32,0.375,-0.00595
"1424",562.25,-61.08,0.429,-0.0422,-68.15,0.3301,-0.0224,-37.3,0.375,-0.00595
"1425",562.625,-62.88,0.4279,-0.0337,-67.52,0.3306,-0.0238,-37.26,0.3751,-0.00597
"1426",563,-64.74,0.4268,-0.0265,-66.92,0.331,-0.0249,-37.21,0.3751,-0.00602
"1427",563.5,-67.16,0.4254,-0.0194,-66.22,0.3315,-0.0257,-37.14,0.3752,-0.00618
"1428",564,-69.44,0.424,-0.0141,-65.62,0.3319,-0.026,-37.06,0.3753,-0.00643
"1429",564.024,-69.56,0.4239,-0.0137,-65.58,0.3319,-0.0261,-37.05,0.3753,-0.00643
"1430",564.0552,-69.7,0.4238,-0.0135,-65.55,0.3319,-0.0261,-37.05,0.3754,-0.00645
"1431",564.0958,-69.87,0.4237,-0.0134,-65.5,0.332,-0.0261,-37.04,0.3754,-0.00647
"1432",564.1485,-70.06,0.4236,-0.0135,-65.44,0.332,-0.0261,-37.03,0.3754,-0.0065
"1433",564.217,-70.27,0.4235,-0.014,-65.36,0.3321,-0.0261,-37.02,0.3754,-0.00654
"1434",564.304,-70.45,0.4234,-0.0151,-65.27,0.3321,-0.0262,-37.01,0.3754,-0.00659
"1435",564.42,-70.57,0.4233,-0.017,-65.15,0.3322,-0.0261,-36.99,0.3754,-0.00666
"1436",564.565,-70.58,0.4233,-0.0194,-65.02,0.3323,-0.0261,-36.96,0.3755,-0.00674
"1437",564.7825,-70.42,0.4234,-0.0226,-64.84,0.3324,-0.026,-36.92,0.3755,-0.00689
"1438",565,-70.15,0.4236,-0.0254,-64.67,0.3325,-0.0258,-36.88,0.3756,-0.00704
"1439",565.024,-70.13,0.4236,-0.0258,-64.65,0.3326,-0.0258,-36.87,0.3756,-0.00706
"1440",565.0552,-70.08,0.4236,-0.0263,-64.63,0.3326,-0.0258,-36.87,0.3756,-0.00708
"1441",565.0958,-69.98,0.4237,-0.0275,-64.6,0.3326,-0.0257,-36.86,0.3756,-0.00711
"1442",565.1485,-69.8,0.4238,-0.0297,-64.56,0.3326,-0.0257,-36.85,0.3756,-0.00715
"1443",565.217,-69.42,0.424,-0.0336,-64.52,0.3327,-0.0256,-36.84,0.3756,-0.0072
"1444",565.304,-68.75,0.4244,-0.0396,-64.46,0.3327,-0.0255,-36.82,0.3757,-0.00727
"1445",565.42,-67.56,0.4251,-0.0482,-64.39,0.3327,-0.0254,-36.8,0.3757,-0.00736
"1446",565.565,-65.79,0.4262,-0.0588,-64.31,0.3328,-0.0253,-36.76,0.3757,-0.00748
"1447",565.7825,-62.87,0.4279,-0.0727,-64.19,0.3329,-0.0251,-36.72,0.3758,-0.00767
"1448",566,-59.9,0.4297,-0.0849,-64.08,0.333,-0.025,-36.67,0.3759,-0.00787
"1449",566.25,-58.65,0.4305,-0.076,-63.94,0.3331,-0.0251,-36.62,0.3759,-0.00809
"1450",566.5,-59.01,0.4304,-0.0615,-63.79,0.3332,-0.0253,-36.56,0.376,-0.00832
"1451",566.75,-59.84,0.4298,-0.049,-63.63,0.3333,-0.0256,-36.5,0.3761,-0.00854
"1452",567,-61.07,0.429,-0.0391,-63.45,0.3334,-0.026,-36.44,0.3762,-0.00877
"1453",567.5,-63.54,0.4275,-0.0276,-63.05,0.3337,-0.0268,-36.31,0.3763,-0.00909
"1454",568,-65.86,0.4261,-0.0197,-62.67,0.3339,-0.0274,-36.18,0.3765,-0.0094
"1455",568.5,-67.65,0.425,-0.0165,-62.34,0.3342,-0.0276,-36.03,0.3767,-0.00947
"1456",569,-69.2,0.4241,-0.0141,-62.06,0.3344,-0.0275,-35.87,0.3769,-0.00954
"1457",569.024,-69.3,0.4241,-0.014,-62.04,0.3344,-0.0275,-35.86,0.3769,-0.00954
"1458",569.0552,-69.38,0.424,-0.014,-62.02,0.3344,-0.0275,-35.85,0.377,-0.00954
"1459",569.0958,-69.48,0.424,-0.0141,-62,0.3344,-0.0275,-35.84,0.377,-0.00954
"1460",569.1485,-69.58,0.4239,-0.0147,-61.97,0.3344,-0.0275,-35.82,0.377,-0.00954
"1461",569.217,-69.65,0.4239,-0.016,-61.94,0.3344,-0.0274,-35.8,0.377,-0.00955
"1462",569.304,-69.63,0.4239,-0.0181,-61.9,0.3345,-0.0274,-35.77,0.3771,-0.00959
"1463",569.42,-69.45,0.424,-0.0214,-61.85,0.3345,-0.0273,-35.73,0.3771,-0.00963
"1464",569.565,-69.06,0.4242,-0.0255,-61.79,0.3346,-0.0272,-35.68,0.3772,-0.00969
"1465",569.7825,-68.26,0.4247,-0.0309,-61.71,0.3346,-0.027,-35.61,0.3773,-0.00981
"1466",570,-67.36,0.4252,-0.0357,-61.64,0.3347,-0.0268,-35.54,0.3774,-0.00993
"1467",570.25,-66.99,0.4255,-0.0342,-61.58,0.3347,-0.0265,-35.45,0.3775,-0.0101
"1468",570.625,-67.2,0.4254,-0.0295,-61.48,0.3348,-0.0263,-35.33,0.3776,-0.0104
"1469",571,-67.87,0.425,-0.0243,-61.39,0.3348,-0.0261,-35.22,0.3778,-0.0107
"1470",571.5,-68.9,0.4243,-0.0201,-61.29,0.3349,-0.0258,-35.06,0.378,-0.011
"1471",572,-69.97,0.4237,-0.017,-61.19,0.335,-0.0256,-34.9,0.3782,-0.0113
"1472",572.5,-70.96,0.4231,-0.0149,-61.12,0.335,-0.0252,-34.73,0.3785,-0.0113
"1473",573,-71.9,0.4225,-0.0132,-61.07,0.3351,-0.0248,-34.56,0.3787,-0.0114
"1474",574,-73.54,0.4215,-0.0111,-61.06,0.3351,-0.0238,-34.23,0.3791,-0.0115
"1475",575,-75.02,0.4206,-0.00942,-61.13,0.335,-0.0227,-33.89,0.3796,-0.0115
"1476",576,-76.36,0.4199,-0.00824,-61.26,0.3349,-0.0215,-33.59,0.38,-0.0119
"1477",577,-77.57,0.4192,-0.00736,-61.44,0.3348,-0.0203,-33.31,0.3803,-0.0121
"1478",577.024,-77.61,0.4192,-0.00732,-61.43,0.3348,-0.0203,-33.3,0.3804,-0.0121
"1479",577.0552,-77.65,0.4191,-0.00731,-61.44,0.3348,-0.0202,-33.3,0.3804,-0.0121
"1480",577.0958,-77.7,0.4191,-0.0073,-61.45,0.3348,-0.0202,-33.28,0.3804,-0.0121
"1481",577.1485,-77.75,0.4191,-0.00732,-61.46,0.3348,-0.0201,-33.27,0.3804,-0.0121
"1482",577.217,-77.82,0.419,-0.00737,-61.47,0.3348,-0.0201,-33.25,0.3804,-0.0121
"1483",577.304,-77.9,0.419,-0.00749,-61.49,0.3348,-0.02,-33.23,0.3805,-0.0121
"1484",577.42,-78,0.4189,-0.00769,-61.51,0.3347,-0.0198,-33.2,0.3805,-0.0121
"1485",577.565,-78.09,0.4189,-0.00796,-61.54,0.3347,-0.0197,-33.16,0.3806,-0.0121
"1486",577.7825,-78.21,0.4188,-0.00832,-61.58,0.3347,-0.0194,-33.1,0.3806,-0.0121
"1487",578,-78.32,0.4188,-0.00862,-61.63,0.3347,-0.0192,-33.04,0.3807,-0.0121
"1488",578.25,-78.48,0.4187,-0.00851,-61.68,0.3346,-0.0189,-32.97,0.3808,-0.0121
"1489",578.625,-78.79,0.4185,-0.00807,-61.77,0.3346,-0.0185,-32.87,0.3809,-0.012
"1490",579,-79.14,0.4183,-0.00753,-61.85,0.3345,-0.0181,-32.77,0.3811,-0.0119
"1491",579.5,-79.64,0.418,-0.00694,-61.96,0.3344,-0.0176,-32.64,0.3812,-0.0118
"1492",580,-80.13,0.4178,-0.00645,-62.08,0.3344,-0.0172,-32.52,0.3814,-0.0116
"1493",580.024,-80.15,0.4177,-0.00642,-62.08,0.3343,-0.0172,-32.51,0.3814,-0.0116
"1494",580.0552,-80.18,0.4177,-0.00641,-62.09,0.3343,-0.0171,-32.5,0.3814,-0.0116
"1495",580.0958,-80.22,0.4177,-0.00642,-62.1,0.3343,-0.0171,-32.49,0.3814,-0.0116
"1496",580.1485,-80.26,0.4177,-0.00651,-62.11,0.3343,-0.017,-32.48,0.3815,-0.0115
"1497",580.217,-80.3,0.4177,-0.00672,-62.13,0.3343,-0.017,-32.46,0.3815,-0.0115
"1498",580.304,-80.33,0.4176,-0.00712,-62.15,0.3343,-0.0169,-32.44,0.3815,-0.0114
"1499",580.42,-80.33,0.4176,-0.00776,-62.17,0.3343,-0.0168,-32.41,0.3816,-0.0113
"1500",580.565,-80.29,0.4177,-0.00861,-62.2,0.3343,-0.0167,-32.37,0.3816,-0.0112
"1501",580.7825,-80.17,0.4177,-0.00979,-62.25,0.3342,-0.0165,-32.31,0.3817,-0.011
"1502",581,-80.02,0.4178,-0.0108,-62.3,0.3342,-0.0163,-32.25,0.3818,-0.0109
"1503",581.024,-80,0.4178,-0.011,-62.31,0.3342,-0.0163,-32.24,0.3818,-0.0109
"1504",581.0552,-79.97,0.4178,-0.0113,-62.32,0.3342,-0.0162,-32.24,0.3818,-0.0109
"1505",581.0958,-79.92,0.4179,-0.0118,-62.32,0.3342,-0.0162,-32.22,0.3818,-0.0109
"1506",581.1485,-79.8,0.4179,-0.0131,-62.34,0.3342,-0.0162,-32.21,0.3818,-0.0108
"1507",581.217,-79.54,0.4181,-0.0155,-62.35,0.3342,-0.0161,-32.19,0.3818,-0.0108
"1508",581.304,-79.04,0.4184,-0.0195,-62.37,0.3341,-0.016,-32.17,0.3819,-0.0107
"1509",581.42,-78.1,0.4189,-0.0256,-62.4,0.3341,-0.016,-32.14,0.3819,-0.0106
"1510",581.565,-76.61,0.4197,-0.0336,-62.43,0.3341,-0.0158,-32.1,0.382,-0.0105
"1511",581.7825,-74,0.4212,-0.0451,-62.47,0.3341,-0.0157,-32.04,0.382,-0.0104
"1512",582,-71.28,0.4229,-0.0562,-62.51,0.3341,-0.0156,-31.98,0.3821,-0.0102
"1513",582.024,-70.99,0.4231,-0.0575,-62.52,0.334,-0.0156,-31.97,0.3821,-0.0102
"1514",582.0552,-70.59,0.4233,-0.0588,-62.52,0.334,-0.0156,-31.96,0.3821,-0.0102
"1515",582.0958,-70.11,0.4236,-0.06,-62.53,0.334,-0.0156,-31.95,0.3822,-0.0102
"1516",582.1485,-69.54,0.4239,-0.0607,-62.54,0.334,-0.0156,-31.94,0.3822,-0.0102
"1517",582.217,-68.92,0.4243,-0.0607,-62.55,0.334,-0.0155,-31.92,0.3822,-0.0101
"1518",582.304,-68.29,0.4247,-0.0597,-62.56,0.334,-0.0155,-31.9,0.3822,-0.0101
"1519",582.42,-67.66,0.4251,-0.0578,-62.57,0.334,-0.0156,-31.87,0.3823,-0.01
"1520",582.565,-67.09,0.4254,-0.0555,-62.58,0.334,-0.0156,-31.83,0.3823,-0.00993
"1521",582.7825,-66.51,0.4258,-0.0527,-62.58,0.334,-0.0158,-31.77,0.3824,-0.00983
"1522",583,-66.04,0.426,-0.0505,-62.56,0.334,-0.016,-31.72,0.3825,-0.00975
"1523",583.024,-65.98,0.4261,-0.0503,-62.56,0.334,-0.0161,-31.71,0.3825,-0.00973
"1524",583.0552,-65.89,0.4261,-0.0507,-62.55,0.334,-0.0161,-31.71,0.3825,-0.00971
"1525",583.0958,-65.71,0.4262,-0.0525,-62.55,0.334,-0.0162,-31.7,0.3825,-0.00969
"1526",583.1485,-65.29,0.4265,-0.0573,-62.54,0.334,-0.0162,-31.68,0.3825,-0.00966
"1527",583.217,-64.39,0.427,-0.0666,-62.53,0.334,-0.0164,-31.67,0.3825,-0.00963
"1528",583.304,-62.73,0.428,-0.0814,-62.51,0.3341,-0.0165,-31.64,0.3826,-0.00957
"1529",583.42,-59.81,0.4297,-0.103,-62.48,0.3341,-0.0167,-31.62,0.3826,-0.0095
"1530",583.565,-55.67,0.4324,-0.13,-62.43,0.3341,-0.017,-31.58,0.3827,-0.00942
"1531",583.7825,-49.3,0.4364,-0.166,-62.33,0.3342,-0.0176,-31.53,0.3827,-0.00932
"1532",584,-43.38,0.4402,-0.196,-62.2,0.3343,-0.0184,-31.47,0.3828,-0.00924
"1533",584.25,-42.26,0.4409,-0.154,-61.99,0.3344,-0.0197,-31.41,0.3829,-0.00916
"1534",584.5,-43.68,0.4402,-0.116,-61.7,0.3346,-0.0214,-31.35,0.383,-0.00909
"1535",584.75,-45.27,0.439,-0.0892,-61.33,0.3349,-0.0234,-31.3,0.383,-0.00904
"1536",585,-47.14,0.4378,-0.0714,-60.89,0.3352,-0.0255,-31.24,0.3831,-0.00902
"1537",585.5,-50.51,0.4356,-0.0511,-59.89,0.3359,-0.0293,-31.13,0.3833,-0.00919
"1538",586,-53.44,0.4338,-0.0382,-58.91,0.3365,-0.0323,-31.02,0.3834,-0.00947
"1539",586.5,-56.09,0.4321,-0.029,-58.02,0.3371,-0.0342,-30.91,0.3836,-0.00999
"1540",587,-58.45,0.4306,-0.0225,-57.28,0.3377,-0.035,-30.79,0.3837,-0.0106
"1541",587.024,-58.59,0.4305,-0.0221,-57.23,0.3377,-0.0351,-30.79,0.3837,-0.0106
"1542",587.0552,-58.72,0.4305,-0.0219,-57.18,0.3377,-0.0352,-30.78,0.3837,-0.0106
"1543",587.0958,-58.88,0.4304,-0.0221,-57.12,0.3377,-0.0352,-30.77,0.3837,-0.0107
"1544",587.1485,-59.04,0.4303,-0.0229,-57.05,0.3378,-0.0353,-30.76,0.3838,-0.0108
"1545",587.217,-59.15,0.4302,-0.0247,-56.96,0.3379,-0.0353,-30.74,0.3838,-0.0108
"1546",587.304,-59.16,0.4302,-0.0277,-56.85,0.3379,-0.0353,-30.72,0.3838,-0.0109
"1547",587.42,-59,0.4303,-0.0319,-56.71,0.338,-0.0353,-30.69,0.3838,-0.0111
"1548",587.565,-58.62,0.4305,-0.037,-56.55,0.3381,-0.0353,-30.66,0.3839,-0.0112
"1549",587.7825,-57.87,0.431,-0.0434,-56.34,0.3383,-0.0351,-30.6,0.384,-0.0115
"1550",588,-57.04,0.4315,-0.0486,-56.15,0.3384,-0.0349,-30.54,0.3841,-0.0118
"1551",588.25,-57.08,0.4316,-0.0435,-55.96,0.3385,-0.0347,-30.47,0.3841,-0.0121
"1552",588.625,-57.98,0.431,-0.0345,-55.7,0.3387,-0.0344,-30.35,0.3843,-0.0125
"1553",589,-59.37,0.4301,-0.0258,-55.48,0.3389,-0.0342,-30.23,0.3845,-0.013
"1554",589.5,-61.36,0.4289,-0.0185,-55.24,0.339,-0.0337,-30.06,0.3847,-0.0135
"1555",590,-63.31,0.4277,-0.0134,-55.06,0.3392,-0.033,-29.87,0.3849,-0.014
"1556",590.5,-65.1,0.4266,-0.01,-54.96,0.3392,-0.0322,-29.68,0.3852,-0.0143
"1557",591,-66.76,0.4256,-0.00743,-54.92,0.3393,-0.0312,-29.48,0.3854,-0.0146
"1558",591.024,-66.85,0.4255,-0.00726,-54.91,0.3393,-0.0311,-29.48,0.3854,-0.0146
"1559",591.0552,-66.95,0.4255,-0.00715,-54.91,0.3393,-0.031,-29.46,0.3854,-0.0146
"1560",591.0958,-67.08,0.4254,-0.00701,-54.91,0.3393,-0.031,-29.45,0.3854,-0.0147
"1561",591.1485,-67.24,0.4253,-0.00693,-54.9,0.3393,-0.0308,-29.43,0.3855,-0.0147
"1562",591.217,-67.43,0.4252,-0.00692,-54.9,0.3393,-0.0307,-29.4,0.3855,-0.0147
"1563",591.304,-67.66,0.4251,-0.00701,-54.9,0.3393,-0.0305,-29.36,0.3855,-0.0146
"1564",591.42,-67.92,0.4249,-0.00722,-54.91,0.3393,-0.0302,-29.31,0.3856,-0.0146
"1565",591.565,-68.22,0.4247,-0.00749,-54.92,0.3392,-0.0299,-29.25,0.3857,-0.0146
"1566",591.7825,-68.62,0.4245,-0.00781,-54.94,0.3392,-0.0294,-29.15,0.3858,-0.0146
"1567",592,-68.99,0.4243,-0.00803,-54.98,0.3392,-0.0289,-29.06,0.3859,-0.0146
"1568",592.024,-69.03,0.4242,-0.00807,-54.98,0.3392,-0.0288,-29.05,0.3859,-0.0146
"1569",592.0552,-69.08,0.4242,-0.00811,-54.98,0.3392,-0.0287,-29.03,0.3859,-0.0146
"1570",592.0958,-69.14,0.4242,-0.0082,-54.99,0.3392,-0.0286,-29.01,0.386,-0.0146
"1571",592.1485,-69.22,0.4241,-0.00837,-55,0.3392,-0.0285,-28.99,0.386,-0.0146
"1572",592.217,-69.3,0.4241,-0.00868,-55.01,0.3392,-0.0283,-28.96,0.386,-0.0146
"1573",592.304,-69.39,0.424,-0.00914,-55.03,0.3392,-0.0281,-28.92,0.3861,-0.0146
"1574",592.42,-69.47,0.424,-0.0098,-55.06,0.3392,-0.0279,-28.87,0.3861,-0.0146
"1575",592.565,-69.55,0.4239,-0.0106,-55.09,0.3391,-0.0275,-28.81,0.3862,-0.0146
"1576",592.7825,-69.63,0.4239,-0.0116,-55.15,0.3391,-0.027,-28.72,0.3863,-0.0146
"1577",593,-69.68,0.4238,-0.0125,-55.21,0.339,-0.0266,-28.62,0.3864,-0.0147
"1578",593.25,-69.88,0.4237,-0.0119,-55.29,0.339,-0.026,-28.52,0.3865,-0.0147
"1579",593.625,-70.37,0.4234,-0.0105,-55.4,0.3389,-0.0253,-28.36,0.3867,-0.0146
"1580",594,-70.98,0.4231,-0.00889,-55.52,0.3388,-0.0247,-28.21,0.3869,-0.0146
"1581",594.5,-71.76,0.4226,-0.00779,-55.67,0.3387,-0.0238,-28,0.3871,-0.0143
"1582",595,-72.51,0.4221,-0.00694,-55.83,0.3386,-0.023,-27.81,0.3874,-0.0142
"1583",595.5,-73.16,0.4217,-0.00667,-55.99,0.3385,-0.0223,-27.62,0.3876,-0.014
"1584",596,-73.76,0.4214,-0.00643,-56.14,0.3384,-0.0215,-27.45,0.3878,-0.014
"1585",597,-74.81,0.4208,-0.00604,-56.46,0.3382,-0.0201,-26.97,0.3883,-0.0116
"1586",598,-75.78,0.4202,-0.00564,-56.75,0.338,-0.0187,-25.94,0.3895,-0.00239
"1587",599,-76.69,0.4197,-0.00527,-57.01,0.3378,-0.0174,-25.26,0.3904,-0.00147
"1588",600,-77.53,0.4192,-0.00493,-57.23,0.3377,-0.016,-24.66,0.391,-0.00137
"1589",601,-78.32,0.4188,-0.00461,-57.42,0.3375,-0.0148,-24.19,0.3916,-0.00172
"1590",602,-79.06,0.4184,-0.00431,-57.58,0.3374,-0.0136,-23.74,0.3921,-0.00153
"1591",603,-79.74,0.418,-0.00403,-57.71,0.3373,-0.0126,-23.29,0.3926,-0.000853
"1592",604,-80.38,0.4176,-0.00376,-57.83,0.3373,-0.0115,-22.8,0.3931,0.000459
"1593",605,-80.98,0.4173,-0.00351,-57.92,0.3372,-0.0106,-22.32,0.3935,0.00175
"1594",606,-81.53,0.417,-0.00327,-57.98,0.3372,-0.00966,-21.8,0.394,0.00348
"1595",607,-82.04,0.4167,-0.00304,-58.02,0.3371,-0.00878,-21.26,0.3946,0.00502
"1596",608,-82.73,0.4163,-0.00212,-58.04,0.3371,-0.00789,-20.68,0.3952,0.00685
"1597",609,-83.77,0.4157,-0.000126,-58.03,0.3371,-0.00698,-20.13,0.3957,0.00804
"1598",610,-85.17,0.415,0.00251,-58.03,0.3371,-0.00602,-19.66,0.3962,0.00809
"1599",611,-86.88,0.414,0.00541,-58.03,0.3371,-0.00499,-19.19,0.3966,0.00864
"1600",612,-88.79,0.4129,0.00819,-58.04,0.3371,-0.00388,-18.79,0.397,0.00835
"1601",613,-90.78,0.4118,0.0106,-58.09,0.3371,-0.00271,-18.36,0.3974,0.00907
"1602",614,-92.7,0.4107,0.0124,-58.15,0.3371,-0.00148,-17.93,0.3977,0.0101
"1603",615,-94.44,0.4098,0.0135,-58.25,0.337,-0.000255,-17.61,0.398,0.00944
"1604",616,-95.86,0.409,0.0138,-58.36,0.3369,0.000941,-17.29,0.3983,0.00963
"1605",617,-96.88,0.4085,0.0133,-58.48,0.3368,0.00205,-17.06,0.3985,0.00897
"1606",618,-97.37,0.4082,0.012,-58.61,0.3367,0.00305,-16.83,0.3987,0.0089
"1607",619,-97.31,0.4082,0.00993,-58.73,0.3367,0.00389,-16.63,0.3988,0.00897
"1608",620,-96.86,0.4085,0.00777,-58.83,0.3366,0.00458,-16.43,0.399,0.00921
"1609",621,-96.28,0.4088,0.00609,-58.9,0.3365,0.0051,-16.22,0.3992,0.01
"1610",622,-95.68,0.4091,0.00485,-58.93,0.3365,0.00549,-16.05,0.3993,0.01
"1611",623,-95.13,0.4094,0.00399,-58.93,0.3365,0.00574,-15.93,0.3994,0.00955
"1612",624,-94.62,0.4097,0.00337,-58.9,0.3365,0.00588,-15.84,0.3995,0.00919
"1613",625,-94.16,0.4099,0.00292,-58.85,0.3366,0.00593,-15.76,0.3995,0.00886
"1614",626,-93.74,0.4102,0.00257,-58.78,0.3366,0.00591,-15.7,0.3996,0.00861
"1615",627,-93.34,0.4104,0.00231,-58.69,0.3367,0.00585,-15.6,0.3997,0.00892
"1616",628,-92.99,0.4106,0.00211,-58.59,0.3368,0.00577,-15.54,0.3997,0.00863
"1617",629,-92.65,0.4108,0.00194,-58.49,0.3368,0.00566,-15.47,0.3998,0.00856
"1618",630,-92.33,0.4109,0.00181,-58.37,0.3369,0.00555,-15.37,0.3998,0.00889
"1619",631,-92.03,0.4111,0.00169,-58.25,0.337,0.00545,-15.24,0.4,0.00944
"1620",632,-92.02,0.4111,0.00244,-58.12,0.3371,0.00537,-15.14,0.4,0.0094
"1621",633,-92.54,0.4109,0.00452,-58,0.3372,0.00534,-15.03,0.4001,0.00933
"1622",634,-93.62,0.4103,0.00745,-57.89,0.3372,0.0054,-14.97,0.4002,0.0088
"1623",635,-95.16,0.4094,0.0107,-57.81,0.3373,0.00557,-14.9,0.4002,0.00851
"1624",636,-97.05,0.4084,0.0138,-57.78,0.3373,0.00589,-14.8,0.4003,0.00886
"1625",637,-99.08,0.4074,0.0165,-57.79,0.3373,0.00634,-14.72,0.4004,0.00878
"1626",638,-101.1,0.4063,0.0185,-57.85,0.3373,0.00691,-14.64,0.4004,0.00893
"1627",639,-102.91,0.4054,0.0197,-57.95,0.3372,0.00756,-14.59,0.4005,0.00861
"1628",640,-104.38,0.4047,0.02,-58.09,0.3371,0.00824,-14.53,0.4005,0.00879
"1629",641,-105.35,0.4042,0.0194,-58.27,0.337,0.0089,-14.54,0.4005,0.00831
"1630",642,-105.69,0.404,0.0178,-58.45,0.3369,0.0095,-14.55,0.4005,0.00808
"1631",643,-105.31,0.4042,0.0152,-58.64,0.3367,0.00998,-14.58,0.4005,0.00802
"1632",644,-104.44,0.4046,0.0125,-58.82,0.3366,0.0103,-14.64,0.4004,0.00771
"1633",645,-103.39,0.4052,0.0103,-58.97,0.3365,0.0105,-14.66,0.4004,0.00813
"1634",646,-102.3,0.4057,0.00856,-59.09,0.3364,0.0106,-14.67,0.4004,0.00868
"1635",647,-101.27,0.4063,0.00726,-59.18,0.3364,0.0105,-14.68,0.4004,0.00896
"1636",648,-100.32,0.4067,0.00626,-59.23,0.3363,0.0104,-14.75,0.4003,0.00841
"1637",649,-99.45,0.4072,0.00549,-59.24,0.3363,0.0102,-14.71,0.4004,0.00971
"1638",650,-98.65,0.4076,0.00487,-59.23,0.3363,0.00994,-14.74,0.4004,0.00943
"1639",651,-97.92,0.408,0.00437,-59.19,0.3364,0.00966,-14.77,0.4003,0.00911
"1640",652,-97.25,0.4083,0.00394,-59.12,0.3364,0.00936,-14.78,0.4003,0.00929
"1641",653,-96.63,0.4086,0.00359,-59.04,0.3364,0.00906,-14.76,0.4003,0.0097
